Company,Funding ($M),OTE,Title,Segment,HQ,Remote,RepVue,Industry,Job Posting URL,Date Added,Posted,Location,Status
ZeroFox,,$180K-$220K,,MM,"Columbia, MD",Y,,B2B SaaS - cybersecurity / digital risk protection,https://apply.workable.com/zerofox/j/2854D496BA/,2026-08-02,,Remote,Verified
Panopto,,"$180,000-$200,000","Account Executive, EDU",MM,"Seattle, WA",Y,,eLearning / enterprise video SaaS,https://jobs.lever.co/panopto/015d3e97-2971-4062-bfe5-3f95cd80e13d,2026-08-03,2026-07-14,Remote,Verified
Chainalysis,170,"$300,000-$350,000",Enterprise Account Executive,Ent,"New York, NY",Y,,B2B SaaS / Blockchain Analytics,https://jobs.ashbyhq.com/chainalysis-careers/7908b570-8cac-4d85-ba6e-88e82a10e6e9,2026-08-03,2026-05-14,Remote,Verified
Hightouch,322,"$200,000-$350,000","Account Executive, Ad Studio - North America",Ent,"San Francisco, CA",N,,Data Activation / CDP SaaS,https://job-boards.greenhouse.io/hightouch/jobs/6100883004,2026-08-03,2026-06-24,SF,Verified
Hightouch,322,"$200,000-$350,000","Account Executive, Ad Studio - North America",Ent,"San Francisco, CA",N,,Data Activation / CDP SaaS,https://job-boards.greenhouse.io/hightouch/jobs/6100883004,2026-08-03,2026-06-24,NYC,Verified
Glacis,,,Senior Account Executive (Enterprise),Ent,,Y,,B2B SaaS - supply chain AI (autonomous agents),https://jobs.ashbyhq.com/glacis-ai/c76dba9f-44d0-4331-a02b-015580c398c9,2026-08-03,2026-07-09,Remote,Verified
MLabs,,"$100K-$180K, 50/50 OTE structure",,Unspec,,Y,,,https://apply.workable.com/mlabs/j/47C54C8436,2026-08-03,,Remote,Verified
Wayvia,,"$75,000-$85,000 base + commission",Account Executive,Unspec,,Y,,,https://job-boards.greenhouse.io/wayvia/jobs/8342593002,2026-08-03,,Remote,Verified
TraceAir,,$100K-$120K base / $200K-$250K OTE,,Unspec,,Y,,,https://careers.traceair.net/o/emerging-products-sales-executive,2026-08-03,,Remote,Verified
Submittable,,"$85,000-$120,000 base + commission (OTE structure)",Enterprise Account Executive,Ent,,Y,,,https://job-boards.greenhouse.io/submittable/jobs/5832672004,2026-08-03,,Remote,Verified
Truewind,,"$160,000-$240,000 OTE, uncapped commission",,Unspec,,Y,,,https://www.truewind.ai/careers/account-executive-position,2026-08-03,,Remote,Verified
Moxiworks,,,,MM,,Y,,,https://jobs.smartrecruiters.com/Moxiworks1/743999820826232-account-executive-mid-market-fully-remote,2026-08-03,,Remote,Verified
Attentive,,"$80,000-$90,000 base (OTE/commission not stated in posting)","Account Executive I, Mid-Market",MM,,Y,,,https://job-boards.greenhouse.io/attentive/jobs/4188022009,2026-08-03,,Remote,Verified
Engine,,"$100,000-$120,000 (base + variable, posted as this range)",Account Executive (Denver),MM,,N,,,https://job-boards.greenhouse.io/engine/jobs/7611999003,2026-08-03,,Denver,Verified
Workstreet,,,,SMB,,Y,,,https://ats.rippling.com/workstreet/jobs/8555586a-2380-47d8-b1fd-d4387697833d,2026-08-03,,Remote,Needs check
GoTo,,"$60,000-$82,000 (posted range; base vs OTE not explicitly labeled)",,SMB,,Y,,,https://goto.wd5.myworkdayjobs.com/gotocareers/job/remote-us/account-executive--commercial_r25-1181,2026-08-03,,Remote,Verified
Squire,,"$65,000 base + $45,000 variable at 100% attainment, uncapped (~$110K OTE)",,SMB,,N,,,https://builtin.com/job/account-executive/10189562,2026-08-03,,Austin,Needs check
Rocketlane,,"Base $100,000-$125,000; OTE $200,000-$250,000 (50/50 split)",,MM/Ent,,N,,,https://careers.kula.ai/rocketlane/35442/,2026-08-03,,NYC,Verified
Rocketlane,,"Base $100,000-$125,000; OTE $200,000-$250,000 (50/50 split)",,MM/Ent,,N,,,https://careers.kula.ai/rocketlane/35442/,2026-08-03,,SF,Verified
AiPrise,,"$80,000-$90,000 base / $160,000-$180,000 OTE (per third-party listing; not displayed on the Ashby posting itself)",Account Executive - US,Unspec,,Y,,,https://jobs.ashbyhq.com/aiprise/abdb5ae3-4c8f-446e-a5a5-88b6d0d1604c,2026-08-03,,Remote,Verified
AiPrise,,"$80,000-$90,000 base / $160,000-$180,000 OTE (per third-party listing; not displayed on the Ashby posting itself)",Account Executive - US,Unspec,,Y,,,https://jobs.ashbyhq.com/aiprise/abdb5ae3-4c8f-446e-a5a5-88b6d0d1604c,2026-08-03,,NYC,Verified
Collective,,$80K base + $160K OTE,Account Executive,SMB,,Y,,,https://jobs.ashbyhq.com/collective/06beca17-85cd-4e49-802b-3d10ede391dc,2026-08-03,,Remote,Verified
Granola,,"$200,000-$260,000 OTE + equity","Account Executive, Mid Market",MM,,N,,,https://jobs.ashbyhq.com/granola/13670a9a-2f49-48f3-9b15-1399d00aef9d,2026-08-03,2026-02-11,SF,Verified
Follett,,"Not specified on posting (prior Glassdoor data cited ~$98K-135K OTE, below the now-removed $150K floor)",Inside Sales Account Executive - Mountain or Pacific Time Zone,Unspec,,Y,,,https://job-boards.greenhouse.io/follettsoftware/jobs/5250968008,2026-08-03,,Remote,Verified
OneTrust,,"Base $112,500-$168,750 (plus bonus/equity/commission)","Account Executive, Enterprise",Ent,,N,,,https://job-boards.greenhouse.io/onetrust/jobs/6348012,2026-08-03,,NYC,Verified
Human Interest,,"OTE $150,000-$155,000 (Base $77,500 / Variable $77,500)",Account Executive - New York,SMB,,Y,,,https://job-boards.greenhouse.io/humaninterest/jobs/8025140,2026-08-03,,Remote,Verified
Human Interest,,"OTE $150,000-$155,000 (Base $77,500 / Variable $77,500)",Account Executive - New York,SMB,,Y,,,https://job-boards.greenhouse.io/humaninterest/jobs/8025140,2026-08-03,,NYC,Verified
Rhombus,,"Base $70,000-$80,000 / OTE $140,000-$160,000",Commercial Account Executive - Central,MM,,Y,,,https://jobs.lever.co/rhombus-systems/61fb2811-3760-4eb5-a3d4-9c8ad6d1da16,2026-08-03,,Remote,Verified
Delightree,,"200K+ OTE (50% base / 50% variable), uncapped commission",,MM,,N,,,https://ats.rippling.com/delightree/jobs/8de04f43-ff6e-41c3-afe9-48a089d7d2bd,2026-08-03,,Denver,Verified
Navan,,"$131,250-$175,000 OTE",,MM/Ent,,N,,,https://navan.com/careers/openings?gh_jid=4891728,2026-08-03,,NYC,Verified
"Factory AI (Factory, Inc.)",,,Enterprise Account Executive,Ent,,N,,,https://jobs.ashbyhq.com/factory/f81bfae5-3bb7-4fcb-9c7e-487045677b8c,2026-08-03,,NYC,Verified
GoLinks,,"$70,000-$90,000 base; OTE $140,000-$180,000","Account Executive, Mid-Market (Remote)",MM,,Y,,,https://jobs.ashbyhq.com/golinks/d06e3b33-e1af-4c7e-9d79-923565ffa296,2026-08-03,,Remote,Verified
Mission Inbox,,"OTE ~$80K ($32K base + $48K variable) per prior direct capture; note third-party aggregators (Ladders/Teal) estimate a wider $80K-$180K range for the same posting - could not re-verify the exact split directly (Workable body is blocked from re-fetch), so record both figures with that caveat",,Ent,,Y,,,https://apply.workable.com/mission-inbox/j/B90C1BD1B8,2026-08-03,,Remote,Needs check
Ketryx,,"$225,000-$300,000 OTE + equity options",Enterprise Account Executive,Ent,,N,,,https://job-boards.greenhouse.io/ketryx/jobs/4646791008,2026-08-03,,Boston,Verified
JazzHR (Employ Inc.),,,,SMB,,Y,,,https://careers.employinc.com/jobs/17770231-associate-account-executive,2026-08-03,,Remote,Needs check
Overflow,,Not disclosed (Ashby compensationTierSummary: null),Account Executive,SMB/MM,,Y,,,https://jobs.ashbyhq.com/overflow/7eed5bc1-1ebd-4ddb-917c-7ea3f1fbe316,2026-08-03,,Remote,Verified
"Accela, Inc.",,"Base salary $70,000-$85,000",Account Executive,MM,,Y,,,https://job-boards.greenhouse.io/accela/jobs/8021707,2026-08-03,,Remote,Verified
"Accela, Inc.",,"Base salary $100,000-$120,000",Account Executive,MM,,Y,,,https://job-boards.greenhouse.io/accela/jobs/8055856,2026-08-03,,Remote,Verified
Snorkel AI,,,Account Executive- Data as a Service,Ent,,N,,,https://job-boards.greenhouse.io/snorkelai/jobs/5840801004,2026-08-03,not stated on posting,NYC,Verified
Snorkel AI,,,Account Executive- Data as a Service,Ent,,N,,,https://job-boards.greenhouse.io/snorkelai/jobs/5840801004,2026-08-03,not stated on posting,SF,Verified
Lexia Learning,,,,Unspec,,Y,,,https://jobs.cambiumlearning.com/jobs/field-sales/remote/account-executive/REQ-3796,2026-08-03,not stated,Remote,Needs check
Relay Payments,,,Strategic Account Executive,Ent,,Y,,,https://job-boards.greenhouse.io/relaypayments/jobs/7800070003,2026-08-03,not stated,Remote,Verified
Onyx,,$115K-$130K base + 0.3%-0.5% equity + commission (OTE $127.5K-$212.5K per new ARR),Founding Account Executive,MM/Ent,,N,,,https://jobs.ashbyhq.com/onyx/065a86bc-b273-4d9f-a4b3-ea402008512d,2026-08-03,,SF,Verified
Archer Review,,Base $80K-$90K + $45K target variable = $125K-$135K OTE,,Unspec,,Y,,,https://ats.rippling.com/archer/jobs/7dd41864-7cb4-4d42-abf4-399e97eced50,2026-08-03,,Remote,Verified
Taktile,,$250K-$300K per Glassdoor employer-provided range (base vs OTE not labeled in JD),Senior Account Executive,Ent,,N,,,https://jobs.ashbyhq.com/taktile/297b8a12-158e-4cb1-855c-78dac3647aea,2026-08-03,,NYC,Verified
Ergo,,$250K-$300K + 0.10%-0.50% equity (base vs OTE not labeled),,Unspec,,N,,,https://www.workatastartup.com/jobs/102298,2026-08-03,,SF,Verified
Impartner Software,,Not disclosed in posting,,Ent,,Y,,,https://ats.rippling.com/impartner-software/jobs/0322204e-539a-4e05-8248-2dddae0e04ee,2026-08-03,,Remote,Verified
Melio,,Base $95K-$105K + bonus,"Senior Account Executive, Strategic Partnerships & Affiliates",Unspec,,Y,,,https://job-boards.greenhouse.io/melio/jobs/7822176003,2026-08-03,,Remote,Verified
Melio,,Base $95K-$105K + variable bonus,Senior Account Executive - UHV Payors,Unspec,,Y,,,https://job-boards.greenhouse.io/melio/jobs/7822163003,2026-08-03,,Remote,Verified
PatientPop (now Tebra),,Base $101K-$113K (Zone 1) + variable,"Account Executive, Billing Company",SMB,,Y,,,https://job-boards.greenhouse.io/tebra/jobs/4711474005,2026-08-03,,Remote,Verified
PatientPop (now Tebra),,Base $72K-$82K (Zone 1) + variable,"Account Executive, Customer Growth",SMB,,Y,,,https://job-boards.greenhouse.io/tebra/jobs/4631714005,2026-08-03,,Remote,Verified
PatientPop (now Tebra),,Base $55K-$95K (Zone 1) + variable,"Account Executive, Growth",SMB,,Y,,,https://job-boards.greenhouse.io/tebra/jobs/4712282005,2026-08-03,,Remote,Verified
Jump,,$250K-$280K OTE (50/50 split),Enterprise Account Executive,Ent,,Y,,,https://jobs.ashbyhq.com/jump-app/308fdc31-2b9c-41e6-8793-eee9028ac92b,2026-08-03,,Remote,Verified
Jump,,$150K-$175K base + $150K-$175K commission + equity,Strategic Account Executive,Ent,,Y,,,https://jobs.ashbyhq.com/jump-app/bf6ca735-df1e-4a39-968b-a18eda846ca1,2026-08-03,,Remote,Verified
Rhombus Systems,,"Base $70K-$80K, est. OTE $140K-$160K",Commercial Account Executive - East,SMB,,Y,,,https://jobs.lever.co/rhombus-systems/0326912c-307a-405f-9330-f5679f0ac282,2026-08-03,,Remote,Needs check
Rhombus Systems,,"Base $70K-$80K, est. OTE $140K-$160K",Commercial Account Executive - East,SMB,,Y,,,https://jobs.lever.co/rhombus-systems/0326912c-307a-405f-9330-f5679f0ac282,2026-08-03,,NYC,Needs check
Uncountable Inc.,,"$70-90K base, $140-200K OTE + Equity",Junior Account Executive,Unspec,,N,,,https://jobs.ashbyhq.com/uncountable/122b2647-571b-457e-83e5-f3cf22601d61,2026-08-03,,NYC,Verified
Uncountable Inc.,,"$70-90K base, $140-200K OTE + Equity",Junior Account Executive,Unspec,,N,,,https://jobs.ashbyhq.com/uncountable/122b2647-571b-457e-83e5-f3cf22601d61,2026-08-03,,SF,Verified
Comfy,,,Account Executive: SMB & Mid-Market,SMB/MM,,N,,,https://jobs.ashbyhq.com/comfy-org/1047ae85-efa4-4f75-b938-4eb6e3d76db2,2026-08-03,,SF,Verified
Comfy,,$250K-$350K OTE + Equity + Commission,Enterprise Account Executive,Ent,,N,,,https://jobs.ashbyhq.com/comfy-org/f0eb916e-73f7-4e89-9342-6f0789c3aaff,2026-08-03,,SF,Verified
Heal.me,,"$60K base + uncapped commission, OTE $100K-$140K",,SMB,,Y,,,https://healmeinc-1749742527.na.teamtailor.com/jobs/157544-account-executive,2026-08-03,,Remote,Verified
PerformYard,,"base $70-75K, OTE $145-165K",,SMB/MM,,Y,,,https://apply.workable.com/j/97AECCA789,2026-08-03,,Remote,Verified
CollectWise,,$300K-$375K + 0.10%-0.50% equity,,Unspec,,Y,,,https://www.ycombinator.com/companies/collectwise/jobs/P646Yw6-founding-account-executive,2026-08-03,,Remote,Verified
CollectWise,,$300K-$375K + 0.10%-0.50% equity,,Unspec,,Y,,,https://www.ycombinator.com/companies/collectwise/jobs/P646Yw6-founding-account-executive,2026-08-03,,NYC,Verified
A-LIGN,,"Not stated (commission-based; posting only says ""Competitive Commission Structure"")","Account Executive, New Logo - SMB",SMB,,Y,,,https://job-boards.greenhouse.io/align/jobs/8624402002,2026-08-03,,Remote,Verified
Arize AI,,"$200,000-$230,000 base + variable + equity","Commercial Account Executive, Digital Native (San Francisco)",MM,,N,,,https://job-boards.greenhouse.io/arizeai/jobs/5803069004,2026-08-03,,SF,Verified
Crunchtime (Zenput),,"Base $60,000-$65,000 + variable $60,000-$65,000 (not labeled OTE but functions as one, ~$120K-$130K total)",Franchisee Account Executive,Unspec,,N,,,https://job-boards.greenhouse.io/zenput/jobs/5669741004,2026-08-03,2025-10-03,Boston,Verified
Edia,,$150K OTE (50/50 base/commission split),"Account Executive, SM Segment",SMB,,N,,,https://jobs.ashbyhq.com/edia/ec6c830d-dc29-484e-a6b8-93e5e6041eba,2026-08-03,,NYC,Verified
Juniper Square,,"$145,000 base target + commission + equity","Account Executive, Private Equity Real Estate",Unspec,,N,,,https://jobs.ashbyhq.com/junipersquare/0cf626d5-623a-4cdb-88e8-dafd6717bc8a,2026-08-03,,SF,Verified
Metaview,,$230K-$300K OTE,"Account Executive, Mid Market",MM,,N,,,https://jobs.ashbyhq.com/metaview/72dc4929-868b-4e1a-bb2e-c67bcb86cbe2,2026-08-03,,SF,Verified
Metaview,,OTE $170K-$220K,"Account Executive, SMB",SMB,,N,,,https://jobs.ashbyhq.com/metaview/0723669b-5630-4f8c-979e-d1a5e8030486,2026-08-03,,SF,Verified
Sigma Computing,,"$100,000 base + variable + stock options",Commercial Account Executive (CAE),MM,,N,,,https://job-boards.greenhouse.io/sigmacomputing/jobs/7767739003,2026-08-03,,SF,Verified
Sigma Computing,,"$100,000 base + variable + stock options",Commercial Account Executive (NYC),MM,,N,,,https://job-boards.greenhouse.io/sigmacomputing/jobs/7767738003,2026-08-03,,NYC,Verified
Vercel,,"$170,000-$209,000 OTE (San Francisco figure)","Account Executive- Startups, Greenfield",Unspec,,N,,,https://job-boards.greenhouse.io/vercel/jobs/5624231004,2026-08-03,,SF,Verified
Vercel,,"$170,000-$209,000 OTE (San Francisco figure)","Account Executive- Startups, Greenfield",Unspec,,N,,,https://job-boards.greenhouse.io/vercel/jobs/5624231004,2026-08-03,,NYC,Verified
Vercel,,"$170,000-$209,000 OTE (San Francisco figure)","Account Executive- Startups, Greenfield",Unspec,,N,,,https://job-boards.greenhouse.io/vercel/jobs/5624231004,2026-08-03,,Austin,Verified
Array,,"$100,000+ base + commission + ISO equity grant. Note: JD leans partnerships/channel relationship-building rather than pure new-business closing; flagging for judgment call.","Account Executive, Partnerships",Unspec,,Y,,,https://job-boards.greenhouse.io/array/jobs/5477345004,2026-08-03,,Remote,Verified
CodeRabbit,,"Target OTE $160K, split evenly base/commission","Account Executive, Startup",SMB,,N,,,https://jobs.ashbyhq.com/coderabbit/51b71824-87e1-4270-86e1-c512e1162585,2026-08-03,,Boston,Verified
DailyPay,,$100K base salary + commission,"Account Executive, Small-to-Medium Enterprise",SMB,,Y,,,https://jobs.ashbyhq.com/dailypay/10617778-e166-473d-af1b-c159d401af01,2026-08-03,,Remote,Verified
Glean,,"$216,000-$250,000 OTE","Commercial Account Executive, East",MM,,N,,,https://job-boards.greenhouse.io/gleanwork/jobs/4689938005,2026-08-03,,NYC,Verified
Glean,,"$180,000-$230,000 OTE","Commercial Account Executive, Central",MM,,N,,,https://job-boards.greenhouse.io/gleanwork/jobs/4708636005,2026-08-03,,Austin,Verified
Kpler,,"$100,000-$125,000",Account Executive - Energy,MM,,N,,,https://jobs.lever.co/kpler/c84729bc-bd8b-404c-9d04-c0a9f49c5513,2026-08-03,,NYC,Verified
NinjaOne,,Not listed in posting,,SMB,,N,,,https://jobs.jobvite.com/ninjaone/job/oTamAfwJ,2026-08-03,,Austin,Verified
Pushpay,,$60k-$80k base + $71.5k-$80k variable = $131.5k-$160k OTE,"Account Executive, Mid-Market",MM,,Y,,,https://job-boards.greenhouse.io/pushpay/jobs/8082667,2026-08-03,,Remote,Verified
Smarsh,,"$90,000-$110,000 base","Account Executive III, Corporate Accounts (New Logo)",MM/Ent,,Y,,,https://jobs.lever.co/smarsh/ef498f12-8a72-4f93-b776-e70c6cb21982,2026-08-03,,Remote,Verified
Smarsh,,"$90,000-$110,000","Account Executive, Public Sector (SLED)",Unspec,,Y,,,https://jobs.lever.co/smarsh/81e45abd-0bf0-4cc1-a073-3d2260a510fa,2026-08-03,,Remote,Verified
Virtuous,,Not disclosed (shouldDisplayCompensationOnJobPostings: false),Midmarket Account Executive,MM,,Y,,,https://jobs.ashbyhq.com/virtuous/3862b334-290d-4e2e-8d7d-72ffe8142cee,2026-08-03,,Remote,Verified
Chainguard,,"$170,000 OTE",SMB Account Executive - East,SMB,,Y,,,https://job-boards.greenhouse.io/chainguard/jobs/4700902006,2026-08-03,,Remote,Verified
Chainguard,,"$85,000 base / $170,000 OTE",SMB Account Executive - Central,SMB,,Y,,,https://job-boards.greenhouse.io/chainguard/jobs/4690622006,2026-08-03,,Remote,Verified
Dash0,,"$180,000-$200,000",Commercial Account Executive - East Coast,MM,,N,,,https://jobs.ashbyhq.com/dash0/1feade1f-d751-432c-856a-8060b7d45cf6,2026-08-03,,SF,Verified
Gong,,"$160,000-$210,000 OTE",Mid-Market Account Executive,MM,,N,,,https://job-boards.greenhouse.io/gongio/jobs/4627237006,2026-08-03,,SF,Verified
Gong,,"$160,000-$210,000 OTE",Mid-Market Account Executive,MM,,N,,,https://job-boards.greenhouse.io/gongio/jobs/4627234006,2026-08-03,,NYC,Verified
Gong,,"$160,000-$210,000 OTE",Mid-Market Account Executive - Financial Services & Healthcare,MM,,N,,,https://job-boards.greenhouse.io/gongio/jobs/4655714006,2026-08-03,,NYC,Verified
Gong,,"$160,000-$210,000 OTE",Account Executive - Private Equity,Unspec,,N,,,https://job-boards.greenhouse.io/gongio/jobs/4627272006,2026-08-03,,SF,Verified
Klaviyo,,"$115,000 base",,MM/Ent,,N,,,https://www.klaviyo.com/careers/jobs/7624146003?gh_jid=7624146003,2026-08-03,,Boston,Verified
Klaviyo,,"$65,000 base",,MM,,N,,,https://www.klaviyo.com/careers/jobs/7577985003?gh_jid=7577985003,2026-08-03,,Denver,Verified
Klaviyo,,"$65,000 base",,MM,,N,,,https://www.klaviyo.com/careers/jobs/7577984003?gh_jid=7577984003,2026-08-03,,Boston,Verified
Klaviyo,,"$65,000 base",,MM,,N,,,https://www.klaviyo.com/careers/jobs/7776017003?gh_jid=7776017003,2026-08-03,,Boston,Verified
Klaviyo,,"$65,000 base",,MM,,N,,,https://www.klaviyo.com/careers/jobs/7776017003?gh_jid=7776017003,2026-08-03,,Denver,Verified
Nitra,,,Account Executive (NitraMart),Unspec,,N,,,https://jobs.lever.co/nitra/f8cfa503-8588-4ffd-86cb-5257ed4b756d,2026-08-03,,NYC,Verified
Braze,,"Base $74,000-$111,000; OTE $148,000-$223,000","Account Executive, Scale",MM,,N,,,https://job-boards.greenhouse.io/braze/jobs/8039626,2026-08-03,,NYC,Verified
Braze,,"$74,000-$223,000","Account Executive, Scale",MM,,N,,,https://job-boards.greenhouse.io/braze/jobs/8070238,2026-08-03,,SF,Verified
Braze,,"$67,000-$208,000","Account Executive, Scale",MM,,N,,,https://job-boards.greenhouse.io/braze/jobs/8095300,2026-08-03,,Austin,Verified
Braze,,"$74,000-$232,000","Account Executive, Retail Scale",MM,,N,,,https://job-boards.greenhouse.io/braze/jobs/8097447,2026-08-03,,NYC,Verified
Braze,,"$74,000-$232,000","Account Executive, Retail Scale",MM,,N,,,https://job-boards.greenhouse.io/braze/jobs/8097449,2026-08-03,,SF,Verified
Braze,,"$67,000-$208,000","Account Executive, Retail Scale",MM,,N,,,https://job-boards.greenhouse.io/braze/jobs/8097434,2026-08-03,,Austin,Verified
Checkr,,"SF $164,475-$193,500; Denver $139,171-$163,731 (base pay, likely not incl. commission)",Commercial Account Executive,MM,,N,,,https://job-boards.greenhouse.io/checkr/jobs/8027296,2026-08-03,,Denver,Verified
Checkr,,"SF $164,475-$193,500; Denver $139,171-$163,731 (base pay, likely not incl. commission)",Commercial Account Executive,MM,,N,,,https://job-boards.greenhouse.io/checkr/jobs/8027296,2026-08-03,,SF,Verified
FMX,,"Base $70,000-$90,000 + uncapped commission; OTE $155,000-$175,000",,Unspec,,Y,,,https://apply.workable.com/fmx/j/11A8F6995F,2026-08-03,,Remote,Verified
FMX,,"Base $70,000-$90,000 + uncapped commission; OTE $155,000-$175,000",,Unspec,,Y,,,https://apply.workable.com/fmx/j/1EB7D8AF21,2026-08-03,,Remote,Verified
Grafana Labs,,"$200,000-$220,000 OTE + RSU","Senior Commercial Account Executive, Growth | East Coast | Remote",MM,,Y,,,https://job-boards.greenhouse.io/grafanalabs/jobs/6117020004,2026-08-03,,Remote,Verified
Grafana Labs,,"$200,000-$220,000 OTE + RSU","Senior Commercial Account Executive, Growth | CA | Remote",MM,,Y,,,https://job-boards.greenhouse.io/grafanalabs/jobs/6116748004,2026-08-03,,Remote,Verified
NexHealth,,"$120,000-$140,000 total target cash comp",Account Executive,Unspec,,N,,,https://job-boards.greenhouse.io/nexhealth/jobs/6106962004,2026-08-03,,Austin,Verified
NexHealth,,"$120,000-$140,000 total target cash comp",Account Executive,Unspec,,N,,,https://job-boards.greenhouse.io/nexhealth/jobs/5821450004,2026-08-03,,SF,Verified
GitLab,,not listed in board data,"Commercial Account Executive - Named, US East",MM,,Y,,,https://job-boards.greenhouse.io/gitlab/jobs/8611838002,2026-08-03,2026-08-03,Remote,Verified
Zoom,,not listed in board data,,MM,,Y,,,https://zoom.wd5.myworkdayjobs.com/zoom/job/Remote--US/Account-Executive-Commercial_R19367-2,2026-08-03,2026-07-28,Remote,Verified
Buildout,,not publicly displayed on posting,"Inside Account Executive, Mid-Market",MM,,Y,,,https://jobs.ashbyhq.com/buildout/842c0424-ed28-4353-9eef-0f0bdb622f6b,2026-08-03,2026-07-24,Remote,Verified
Flow Engineering,,$190K-$300K + Equity,"Field Account Executive, Mid-Market",MM,,Y,,,https://jobs.ashbyhq.com/flowengineering/4fa28e79-c49b-4eff-bde1-c6cd4a10473f,2026-08-03,2026-06-25,Remote,Needs check
Flow Engineering,,$190K-$300K + Equity,"Field Account Executive, Mid-Market",MM,,Y,,,https://jobs.ashbyhq.com/flowengineering/4fa28e79-c49b-4eff-bde1-c6cd4a10473f,2026-08-03,2026-06-25,NYC,Needs check
Flow Engineering,,$190K-$300K + Equity,"Field Account Executive, Mid-Market",MM,,Y,,,https://jobs.ashbyhq.com/flowengineering/4fa28e79-c49b-4eff-bde1-c6cd4a10473f,2026-08-03,2026-06-25,SF,Needs check
Flow Engineering,,$190K-$300K + Equity,"Field Account Executive, Mid-Market",MM,,Y,,,https://jobs.ashbyhq.com/flowengineering/4fa28e79-c49b-4eff-bde1-c6cd4a10473f,2026-08-03,2026-06-25,Denver,Needs check
Flow Engineering,,$190K-$300K + Equity,"Field Account Executive, Mid-Market",MM,,Y,,,https://jobs.ashbyhq.com/flowengineering/4fa28e79-c49b-4eff-bde1-c6cd4a10473f,2026-08-03,2026-06-25,Boston,Needs check
Flow Engineering,,$190K-$300K + Equity,"Field Account Executive, Mid-Market",MM,,Y,,,https://jobs.ashbyhq.com/flowengineering/4fa28e79-c49b-4eff-bde1-c6cd4a10473f,2026-08-03,2026-06-25,Austin,Needs check
Opencall,,"OTE $200K-$280K, uncapped commission + accelerators",Senior Account Executive,MM/Ent,,N,,,https://jobs.ashbyhq.com/opencall/42117d46-5090-4e79-b56f-887dd28b0f99,2026-08-03,2026-06-22,SF,Verified
Opencall,,"OTE $200K-$280K, uncapped commission + accelerators",Senior Account Executive,MM/Ent,,N,,,https://jobs.ashbyhq.com/opencall/42117d46-5090-4e79-b56f-887dd28b0f99,2026-08-03,2026-06-22,NYC,Verified
SINAI,,"$70,000-$100,000/year",,MM,,Y,,,https://sinai.breezy.hr/p/24ea4037cdc4-mid-market-account-executive-americas-bilingual-english-spanish,2026-08-03,2026-06-16,Remote,Verified
AbsenceSoft,,not listed in board data,,MM,,Y,,,https://ats.rippling.com/absencesoft/jobs/8d701680-abd0-441c-ac30-3b650977c3a7,2026-08-03,2026-06-12,Remote,Verified
Thoropass,,$250K-$300K OTE + equity,Commercial Account Executive,MM,,Y,,,https://job-boards.greenhouse.io/thoropass/jobs/6001423004,2026-08-03,2026-05-20,Remote,Verified
SUSE,,not listed in board data,,MM,,N,,,https://suse.wd3.myworkdayjobs.com/jobsatsuse/job/Arizona-United-States-of-America/Commercial-Account-Executive---New-York_71007580,2026-08-03,2026-07-15,SF,Needs check
Kombo (YC S22),,$240K-$280K OTE (uncapped) + Equity,Mid-Market Account Executive,MM,,N,,,https://jobs.ashbyhq.com/kombo/2a3edab3-4b16-4d69-a127-219673cb41a4,2026-08-03,2026-07-13,NYC,Verified
HiBob,,not listed in board data,,MM,,Y,,,https://hibob-fa0ad69d0cb34a.careers.hibob.com/jobs/44678594-6231-49a8-aa7c-2c76db3ad82b,2026-08-03,2026-07-08,Remote,Verified
FormAssembly,,not listed,,MM,,Y,,,https://jobs.workable.com/view/tWn9cHfYR8nqMUqMetoawN/remote-account-executive-(smb-%26-mid-market)-in-united-states-at-formassembly-inc.,2026-08-03,2026-08-03,Remote,Verified
Atlassian,,not listed,,MM,,Y,,,https://join.atlassian.com/jobs/25491?lang=en-us,2026-08-03,2026-07-30,Remote,Needs check
Google,,not listed,,MM,,N,,,https://www.google.com/about/careers/applications/jobs/results/121240524098020038-senior-account-executive/,2026-08-03,2026-07-17,NYC,Verified
GTP Software,,not listed,,MM,,Y,,,https://ats.rippling.com/gtp-software-inc/jobs/1e94d00b-4038-4788-954a-64fe62dad17d,2026-08-03,2026-07-24,Remote,Verified
Cloudelligent,,not listed,,Unspec,,N,,,http://cloudelligent.applytojob.com/apply/FcTGVuLIBK/Account-Executive-AWS,2026-08-03,2026-07-21,NYC,Verified
Reddit,,not listed,"Senior Client Account Executive, Mid-Market Sales (B2B Services)",MM,,N,,,https://job-boards.greenhouse.io/reddit/jobs/8067911,2026-08-03,2026-07-15,SF,Verified
Torii,,$130K-$150K,Commercial Account Executive,MM,,Y,,,https://job-boards.greenhouse.io/toriihq/jobs/6114218004,2026-08-03,2026-07-11,Remote,Verified
Torii,,$130K-$150K,Commercial Account Executive,MM,,Y,,,https://job-boards.greenhouse.io/toriihq/jobs/6114218004,2026-08-03,2026-07-11,NYC,Verified
Filevine,,not listed,Mid- Market Account Executive,MM,,N,,,https://jobs.lever.co/filevine/6bbebda6-a397-4fbe-9fb8-b79b54d83f0b,2026-08-03,2026-07-08,NYC,Verified
